step,time,energy,helicity,kurtosis,slope
0,0.0,6.250000000000001e-10,0.0,1.5000000000000004,-0.29033411373357226
1,0.01,2.5024169719979163e-09,0.0,1.4999999999999993,-0.3095192201200269
2,0.02,5.635829022815721e-09,0.0,1.4999999999999991,-0.32074720528977485
3,0.03,1.0028750863552624e-08,0.0,1.4999999999999993,-0.3287173029664723
4,0.04,1.5684633486096502e-08,0.0,1.5,-0.33490220200587617
5,0.05,2.2606863842704534e-08,0.0,1.5,-0.3399578772941264
6,0.060000000000000005,3.079876452867776e-08,0.0,1.4999999999999996,-0.3442342458102816
7,0.07,4.02635934681539e-08,0.0,1.4999999999999991,-0.3479401768055344
8,0.08,5.100454360304296e-08,0.0,1.5000000000000007,-0.3512103952273124
9,0.09,6.302474258512977e-08,0.0,1.5,-0.354136890321656
10,0.09999999999999999,7.632725247136741e-08,0.0,1.4999999999999998,-0.356785274271387
11,0.10999999999999999,9.091506942238585e-08,0.0,1.5,-0.35920399268333264
12,0.11999999999999998,1.0679112340423912e-07,0.0,1.5,-0.36142983568300086
13,0.12999999999999998,1.239582778934151e-07,0.0,1.5,-0.36349140081416675
14,0.13999999999999999,1.4241932958513118e-07,0.0,1.4999999999999996,-0.36541135833015786
15,0.15,1.6217700810493932e-07,0.0,1.4999999999999991,-0.3672079838997494
16,0.16,1.832339757236637e-07,0.0,1.5000000000000004,-0.36889622583563186
17,0.17,2.0559282707569424e-07,0.0,1.4999999999999991,-0.3704884668117814
18,0.18000000000000002,2.2925608888065822e-07,0.0,1.5,-0.3719950793593232
19,0.19000000000000003,2.542262196684938e-07,0.0,1.5000000000000004,-0.3734248387104679
20,0.20000000000000004,2.8050560950794773e-07,0.0,1.4999999999999996,-0.37478523481109277
21,0.21000000000000005,3.080965797385187e-07,0.0,1.5000000000000002,-0.37608271168265867
22,0.22000000000000006,3.370013827058707e-07,0.0,1.5000000000000004,-0.37732285353307143
23,0.23000000000000007,3.672222015007367e-07,0.0,1.4999999999999993,-0.3785105312290649
