step,time,energy,helicity,kurtosis,slope
0,0.0,2.5000000000000005e-09,0.0,1.5000000000000004,-0.3095058563838496
1,0.01,1.0009760966836676e-08,0.0,1.4999999999999996,-0.32869109137460106
2,0.02,2.254387510502529e-08,0.0,1.5000000000000007,-0.33991929087706585
3,0.03,4.0116868628048274e-08,0.0,1.4999999999999996,-0.34788968862053815
4,0.04,6.274320134629556e-08,0.0,1.4999999999999991,-0.3540749734634179
5,0.05,9.043726625561164e-08,0.0,1.5,-0.3591311202947019
6,0.060000000000000005,1.232133891264589e-07,0.0,1.5,-0.3634080460968494
7,0.07,1.6108582809370744e-07,0.0,1.4999999999999991,-0.3671146201250178
8,0.08,2.0406877324706055e-07,0.0,1.4999999999999996,-0.3703855673312122
9,0.09,2.521763462221264e-07,0.0,1.5,-0.37331287696664944
10,0.09999999999999999,3.0542259979214537e-07,0.0,1.5000000000000004,-0.37596216121994036
11,0.10999999999999999,3.6382151746038277e-07,0.0,1.4999999999999998,-0.37838186570429777
12,0.11999999999999998,4.27387013053197e-07,0.0,1.4999999999999996,-0.38060878055223984
13,0.12999999999999998,4.96132930313793e-07,0.0,1.4999999999999996,-0.38267150331515315
14,0.13999999999999999,5.700730424966709e-07,0.0,1.4999999999999993,-0.38459270425457986
15,0.15,6.492210519627789e-07,0.0,1.4999999999999998,-0.3863906590481286
16,0.16,7.335905897753819e-07,0.0,1.5,-0.38808031601793996
17,0.17,8.231952152966543e-07,0.0,1.4999999999999996,-0.3896740578480263
18,0.18000000000000002,9.18048415785007e-07,0.0,1.5,-0.39118225708018367
19,0.19000000000000003,1.0181636059931595e-06,0.0,1.4999999999999993,-0.3926136889578963
20,0.20000000000000004,1.1235541277669655e-06,0.0,1.4999999999999996,-0.3939758434389231
21,0.21000000000000005,1.2342332496450037e-06,0.0,1.5,-0.39527516455721773
22,0.22000000000000006,1.3502141664589414e-06,0.0,1.5000000000000002,-0.396517236533798
23,0.23000000000000007,1.471509998934683e-06,0.0,1.4999999999999996,-0.3977069302491212
24,0.24000000000000007,1.598133793294311e-06,0.0,1.5,-0.3988485197952441
25,0.25000000000000006,1.7300985208588333e-06,0.0,1.5,-0.39994577615505955
26,0.26000000000000006,1.8674170776517407e-06,0.0,1.5000000000000002,-0.4010020431921798
27,0.2700000000000001,2.0101022840033914e-06,0.0,1.4999999999999993,-0.40202029981441073
28,0.2800000000000001,2.158166884156225e-06,0.0,1.4999999999999996,-0.40300321122397675
29,0.2900000000000001,2.311623545870825e-06,0.0,1.5,-0.40395317147574755
30,0.3000000000000001,2.470484860032828e-06,0.0,1.5,-0.4048723390546464
31,0.3100000000000001,2.6347633402607017e-06,0.0,1.5000000000000007,-0.4057626668027289
32,0.3200000000000001,2.8044714225143945e-06,0.0,1.4999999999999993,-0.4066259272397285
33,0.3300000000000001,2.9796214647048654e-06,0.0,1.4999999999999991,-0.4074637341025954
34,0.34000000000000014,3.160225746304509e-06,0.0,1.4999999999999996,-0.40827756076193944
35,0.35000000000000014,3.3462964679584847e-06,0.0,1.5000000000000002,-0.4090687560435044
36,0.36000000000000015,3.5378457510969563e-06,0.0,1.4999999999999991,-0.40983855788143336
37,0.37000000000000016,3.734885637548252e-06,0.0,1.5,-0.41058810515041344
38,0.38000000000000017,3.937428089152966e-06,0.0,1.4999999999999996,-0.41131844796061234
39,0.3900000000000002,4.145484987378988e-06,0.0,1.5000000000000004,-0.41203055664902044
40,0.4000000000000002,4.359068132937502e-06,0.0,1.5,-0.412725329660385
41,0.4100000000000002,4.578189245399933e-06,0.0,1.5,-0.4134036004783304
42,0.4200000000000002,4.802859962815872e-06,0.0,1.4999999999999991,-0.41406614374084116
43,0.4300000000000002,5.033091841331986e-06,0.0,1.4999999999999996,-0.4147136806525816
44,0.4400000000000002,5.268896354811915e-06,0.0,1.4999999999999998,-0.41534688378895707
45,0.45000000000000023,5.5102848944571725e-06,0.0,1.4999999999999996,-0.4159663813720997
46,0.46000000000000024,5.7572687684290604e-06,0.0,1.4999999999999996,-0.41657276108697955
47,0.47000000000000025,6.009859201471599e-06,0.0,1.4999999999999998,-0.4171665734956948
48,0.48000000000000026,6.268067334535496e-06,0.0,1.5,-0.417748335099734
49,0.49000000000000027,6.5319042244031565e-06,0.0,1.4999999999999998,-0.41831853109282163
50,0.5000000000000002,6.801380843314738e-06,0.0,1.4999999999999996,-0.41887761784115335
51,0.5100000000000002,7.076508078595272e-06,0.0,1.5000000000000004,-0.4194260251227853
52,0.5200000000000002,7.35729673228286e-06,0.0,1.4999999999999998,-0.41996415815373994
53,0.5300000000000002,7.643757520757938e-06,0.0,1.5000000000000002,-0.4204923994246575
54,0.5400000000000003,7.935901074373656e-06,0.0,1.5,-0.4210111103689683
55,0.5500000000000003,8.233737937087322e-06,0.0,1.4999999999999996,-0.4215206328807365
56,0.5600000000000003,8.537278566092993e-06,0.0,1.4999999999999996,-0.4220212906981625
57,0.5700000000000003,8.846533331455176e-06,0.0,1.5000000000000004,-0.4225133906667634
58,0.5800000000000003,9.16151251574364e-06,0.0,1.4999999999999996,-0.42299722389455036
59,0.5900000000000003,9.482226313669392e-06,0.0,1.5000000000000002,-0.4234730668101651
60,0.6000000000000003,9.808684831721803e-06,0.0,1.5,-0.42394118213350074
61,0.6100000000000003,1.0140898087806875e-05,0.0,1.4999999999999991,-0.4244018197674542
62,0.6200000000000003,1.047887601088669e-05,0.0,1.4999999999999996,-0.4248552176182633
63,0.6300000000000003,1.0822628440620051e-05,0.0,1.4999999999999996,-0.4253016023513105
64,0.6400000000000003,1.1172165127004292e-05,0.0,1.5,-0.4257411900882759
65,0.6500000000000004,1.1527495730018296e-05,0.0,1.5,-0.4261741870511127
66,0.6600000000000004,1.1888629819266724e-05,0.0,1.4999999999999996,-0.4266007901575434
67,0.6700000000000004,1.2255576873625461e-05,0.0,1.5,-0.4270211875725001
68,0.6800000000000004,1.2628346280888307e-05,0.0,1.4999999999999991,-0.4274355592192441
69,0.6900000000000004,1.3006947337414864e-05,0.0,1.5,-0.4278440772537872
70,0.7000000000000004,1.3391389247779734e-05,0.0,1.4999999999999996,-0.42824690650558733
71,0.7100000000000004,1.3781681124422913e-05,0.0,1.5,-0.4286442048874637
72,0.7200000000000004,1.4177831987301501e-05,0.0,1.5,-0.42903612377725364
73,0.7300000000000004,1.457985076354267e-05,0.0,1.5,-0.4294228083734506
74,0.7400000000000004,1.4987746287097914e-05,0.0,1.4999999999999996,-0.4298043980270205
75,0.7500000000000004,1.5401527298398613e-05,0.0,1.5,-0.4301810265512306
76,0.7600000000000005,1.582120244401289e-05,0.0,1.5000000000000007,-0.43055282251119675
77,0.7700000000000005,1.6246780276303815e-05,0.0,1.4999999999999991,-0.4309199094947995
78,0.7800000000000005,1.6678269253088858e-05,0.0,1.5,-0.4312824063662965
79,0.7900000000000005,1.7115677737300808e-05,0.0,1.5000000000000004,-0.4316404275040037
80,0.8000000000000005,1.7559013996649914e-05,0.0,1.5000000000000007,-0.43199408302322506
81,0.8100000000000005,1.800828620328745e-05,0.0,1.4999999999999996,-0.4323434789854731
82,0.8200000000000005,1.8463502433470618e-05,0.0,1.5000000000000004,-0.43268871759503164
83,0.8300000000000005,1.8924670667228862e-05,0.0,1.5,-0.4330298973837458
84,0.8400000000000005,1.9391798788031533e-05,0.0,1.5000000000000004,-0.43336711338487116
85,0.8500000000000005,1.9864894582456945e-05,0.0,1.5000000000000002,-0.4337004572967406
86,0.8600000000000005,2.0343965739862867e-05,0.0,1.5000000000000004,-0.4340300176370142
87,0.8700000000000006,2.0829019852058426e-05,0.0,1.5000000000000007,-0.4343558798880801
88,0.8800000000000006,2.1320064412977406e-05,0.0,1.4999999999999996,-0.43467812663421423
89,0.8900000000000006,2.1817106818352975e-05,0.0,1.5000000000000004,-0.4349968376911539
90,0.9000000000000006,2.232015436539394e-05,0.0,1.5,-0.43531209022843537
91,0.9100000000000006,2.282921425246234e-05,0.0,1.4999999999999996,-0.43562395888510214
92,0.9200000000000006,2.3344293578752568e-05,0.0,1.5,-0.4359325158791098
93,0.9300000000000006,2.386539934397197e-05,0.0,1.5,-0.43623783111092257
94,0.9400000000000006,2.439253844802289e-05,0.0,1.5,-0.4365399722616059
95,0.9500000000000006,2.492571769068624e-05,0.0,1.5,-0.436839004885781
96,0.9600000000000006,2.5464943771306547e-05,0.0,1.5,-0.43713499249976545
97,0.9700000000000006,2.6010223288478517e-05,0.0,1.5,-0.4374279966652222
98,0.9800000000000006,2.656156273973515e-05,0.0,1.5,-0.4377180770685061
99,0.9900000000000007,2.7118968521237314e-05,0.0,1.5000000000000007,-0.43800529159606727
100,1.0000000000000007,2.768244692746497e-05,0.0,1.5,-0.43828969640610055
101,1.0100000000000007,2.8252004150909796e-05,0.0,1.4999999999999998,-0.4385713459966308
102,1.0200000000000007,2.8827646281769522e-05,0.0,1.5000000000000004,-0.4388502932703215
103,1.0300000000000007,2.9409379307643734e-05,0.0,1.5,-0.4391265895961132
104,1.0400000000000007,2.9997209113231286e-05,0.0,1.4999999999999996,-0.4394002848679431
105,1.0500000000000007,3.059114148002929e-05,0.0,1.4999999999999998,-0.4396714275606687
106,1.0600000000000007,3.119118208603376e-05,0.0,1.5,-0.4399400647833587
107,1.0700000000000007,3.179733650544173e-05,0.0,1.4999999999999993,-0.44020624233011996
108,1.0800000000000007,3.240961020835515e-05,0.0,1.5,-0.4404700047285602
