phase_bin,phase_center,mean_energy,std_energy,mean_helicity,std_helicity,mean_kurtosis,std_kurtosis,mean_slope,std_slope,n_samples
0,0.09817477042468103,4.352596423756937e+78,3.944472829715572e+79,0.0,0.0,1.4999999999999998,1.4907744081685832e-15,-1.4273510354737946,0.3827869488295232,3140
1,0.2945243112740431,4.594194957421776e+78,4.1418817953135e+79,0.0,0.0,1.4999999999999998,1.530101272740045e-15,-1.4278649152168623,0.3855850008774844,3146
2,0.4908738521234052,4.955120640023377e+78,4.432458198350794e+79,0.0,0.0,1.4999999999999998,1.5970961340166925e-15,-1.429440329195847,0.38559926653866033,3147
3,0.6872233929727672,5.053596954697561e+78,4.579005463115204e+79,0.0,0.0,1.4999999999999998,1.6348903076842933e-15,-1.431539041257383,0.3834788802985022,3139
4,0.8835729338221293,5.332406998183353e+78,4.8074145036658444e+79,0.0,0.0,1.4999999999999998,1.6312460697431788e-15,-1.4339556117616812,0.3877108848983903,3146
5,1.0799224746714913,5.7495005606492435e+78,5.14387479594639e+79,0.0,0.0,1.4999999999999998,1.6219016056887958e-15,-1.4287572483710347,0.3836456924951179,3148
6,1.2762720155208536,5.893179938352168e+78,5.3129775574142546e+79,0.0,0.0,1.4999999999999998,1.5805184710497106e-15,-1.4260353909463666,0.380885621022671,3146
7,1.4726215563702154,2.620750503335779e+78,3.076510854493455e+79,0.0,0.0,1.4999999999999998,1.570404333292188e-15,-1.4273017502238807,0.3775577408476941,3121
8,1.6689710972195777,1.3360553915247392e+78,1.199661902432185e+79,0.0,0.0,1.4999999999999998,1.5456745658220164e-15,-1.4227020395244014,0.3811199897591228,3121
9,1.8653206380689396,1.4414756160424043e+78,1.2840254166865547e+79,0.0,0.0,1.5,1.5832430659043548e-15,-1.4237238918150426,0.38067178036423716,3121
10,2.061670178918302,1.4784365463132006e+78,1.3266622424342879e+79,0.0,0.0,1.5,1.6248684525988934e-15,-1.424441706904114,0.37976239444690635,3117
11,2.2580197197676637,1.541569590465733e+78,1.3919134713296277e+79,0.0,0.0,1.5,1.677446349391566e-15,-1.4245786463335297,0.3782586305706979,3119
12,2.454369260617026,1.6730971876319324e+78,1.490347314652735e+79,0.0,0.0,1.5,1.7221668204711786e-15,-1.4262900271145003,0.3801310691533735,3121
13,2.650718801466388,1.713818177685579e+78,1.538860131479116e+79,0.0,0.0,1.5,1.8043542245564175e-15,-1.4268747120796899,0.3801572151665648,3121
14,2.84706834231575,1.7921272004517455e+78,1.6168520187179168e+79,0.0,0.0,1.4999999999999998,1.8224808008904566e-15,-1.4282064947266822,0.37563494498254113,3114
15,3.043417883165112,1.9413145432482847e+78,1.7295482006956263e+79,0.0,0.0,1.5,1.8841319049866156e-15,-1.426696983801101,0.3775531307612608,3122
16,3.2397674240144743,1.9892007476829036e+78,1.7861298030176842e+79,0.0,0.0,1.5,1.876031875697193e-15,-1.4281447613617617,0.37771444587852615,3121
17,3.436116964863836,2.148221533164489e+78,1.912643226035075e+79,0.0,0.0,1.5,1.8024344129000203e-15,-1.430011039768749,0.3766492925099458,3118
18,3.6324665057131984,2.1860465251383237e+78,1.973712958008119e+79,0.0,0.0,1.5,1.7229685519470846e-15,-1.4307019644674634,0.37610392797843684,3117
19,3.8288160465625602,2.308832795743732e+78,2.073131669323051e+79,0.0,0.0,1.4999999999999998,1.619955166156101e-15,-1.4302974421452315,0.3787381800480497,3121
20,4.025165587411922,2.491009128585203e+78,2.2189199724954165e+79,0.0,0.0,1.5,1.5873088281164232e-15,-1.4321557839757642,0.3796665561697376,3121
21,4.221515128261284,2.5389373189356428e+78,2.2915826588453567e+79,0.0,0.0,1.5,1.5648618655695706e-15,-1.43274546905356,0.3754611384427322,3115
22,4.417864669110647,2.679824489766167e+78,2.4062500446993707e+79,0.0,0.0,1.5,1.561886006034233e-15,-1.4316421297408704,0.37745093464915536,3121
23,4.614214209960009,2.891273581750806e+78,2.5754641453839166e+79,0.0,0.0,1.5,1.5796919404519513e-15,-1.430899200697116,0.3766362935836015,3121
24,4.81056375080937,2.963542482229201e+78,2.660140877394296e+79,0.0,0.0,1.4999999999999998,1.5649847481005014e-15,-1.4314071729053355,0.37737295171905183,3119
25,5.006913291658733,3.0949811612197738e+78,2.7931906778032983e+79,0.0,0.0,1.5,1.6413709510498525e-15,-1.433648515236363,0.3760356763887,3116
26,5.203262832508095,3.3547790853122773e+78,2.988826386178826e+79,0.0,0.0,1.4999999999999998,1.6313927240290252e-15,-1.4306123920948717,0.37666079416571685,3122
27,5.399612373357457,3.4375310729646483e+78,3.086604861461809e+79,0.0,0.0,1.4999999999999998,1.6309471318778297e-15,-1.4320125634633285,0.37465076306043044,3121
28,5.595961914206819,3.594601235107356e+78,3.243038921569975e+79,0.0,0.0,1.5,1.6288034819364207e-15,-1.4349526823521832,0.3743757038351128,3114
29,5.792311455056181,3.89508487769022e+78,3.4696306530921954e+79,0.0,0.0,1.5,1.5903662284814762e-15,-1.4348865326834688,0.37548476319919466,3121
30,5.988660995905543,3.989886132354349e+78,3.582571814305936e+79,0.0,0.0,1.4999999999999998,1.532722130013121e-15,-1.4325802839650426,0.3750244923579789,3121
31,6.1850105367549055,4.303325606855617e+78,3.833901665359766e+79,0.0,0.0,1.5,1.5224997072285345e-15,-1.4309582937837133,0.3734555106830038,3122
