loop_index,completed_steps,physical_time,dt,forcing_sha256,z_current,z_stage,z_unfiltered,z_filtered,stage1_advection_work_rate,stage1_viscous_work_rate,stage1_forcing_work_rate,stage1_total_work_rate,stage1_advection_rms,stage1_viscous_rms,stage1_total_rhs_rms,stage2_advection_work_rate,stage2_viscous_work_rate,stage2_forcing_work_rate,stage2_total_work_rate,stage2_advection_rms,stage2_viscous_rms,stage2_total_rhs_rms,rk2_advection_rate,rk2_viscous_rate,rk2_viscous_dissipation_rate,rk2_forcing_rate,rk2_quadratic_remainder_rate,rk2_quadratic_remainder_expanded,rk2_remainder_crosscheck_residual,mask_field_removal_rms,mask_enstrophy_change,mask_enstrophy_change_rate,mask_enstrophy_loss,mask_enstrophy_loss_rate,mask_enstrophy_loss_spectral,mask_enstrophy_loss_crosscheck_residual,normalized_mask_enstrophy_loss_crosscheck_residual,observed_unfiltered_enstrophy_rate,unfiltered_ledger_rate,unfiltered_closure_residual,normalized_unfiltered_closure_residual,observed_filtered_enstrophy_rate,filtered_ledger_rate,filtered_closure_residual,normalized_filtered_closure_residual,filter_bookkeeping_residual,normalized_filter_bookkeeping_residual,stage1_viscous_dissipation_actual,stage1_viscous_dissipation_gradient,stage1_viscous_identity_residual,normalized_stage1_viscous_identity_residual,stage2_viscous_dissipation_actual,stage2_viscous_dissipation_gradient,stage2_viscous_identity_residual,normalized_stage2_viscous_identity_residual,stage1_forcing_identity_residual,normalized_stage1_forcing_identity_residual,stage2_forcing_identity_residual,normalized_stage2_forcing_identity_residual,stage_reconstruction_rms,normalized_stage_reconstruction_rms,unfiltered_reconstruction_rms,normalized_unfiltered_reconstruction_rms,filtered_reconstruction_rms,normalized_filtered_reconstruction_rms,inverse_fft_imaginary_rms,normalized_inverse_fft_imaginary_rms,all_numeric_values_finite,rk2_remainder_sign_pass,mask_rate_sign_pass,all_integrity_gates_pass
16790,16791,83.955,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.023948441202819113,0.02394744070018491,0.023947437764952846,0.023947437749758105,3.8867840000004733e-05,-0.0006750033848352259,0.0004354842120521369,-0.00020065133278308447,0.017200744812933794,0.005333867155375529,0.01484326032757795,3.886613400837462e-05,-0.0006749951316518709,0.00043540518355680873,-0.00020072381408668758,0.017200508298895353,0.00533420644569884,0.014843724659142552,3.886698700418967e-05,-0.0006749992582435484,0.0006749992582435484,0.00043544469780447284,1.8189843045317369e-13,1.818984304407514e-13,1.2422274716049416e-23,5.512667256922328e-06,-1.5194750142773523e-11,-3.0389500285547046e-09,1.5194750142773523e-11,3.0389500285547046e-09,1.519475014277352e-11,3.2311742677852644e-27,2.1265070089500484e-16,-0.00020068757325339415,-0.00020068757325298746,-4.066842348993127e-16,3.5384954956038783e-13,-0.00020069061220165385,-0.00020069061220301602,1.3621645044564756e-15,1.1851978881069907e-12,1.768850960335733e-15,1.5390493701070593e-12,0.0006750033848352259,0.0006750033848352259,0.0,0.0,0.0006749951316518709,0.0006749951316518709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5596632518909425e-17,1.6265386625231724e-16,True,True,True,True
16791,16792,83.96000000000001,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.023947437749758105,0.023946436884676393,0.023946433949412708,0.02394643393421752,3.886578895754251e-05,-0.0006749948711697914,0.00043540521002729,-0.00020072387218495884,0.01720062921836565,0.005334202824458529,0.014843932667698567,3.8864078134388444e-05,-0.000674986578965423,0.0004353262344930931,-0.00020079626633794147,0.017200392073512816,0.005334541703272094,0.014844396645949283,3.886493354596548e-05,-0.0006749907250676072,0.0006749907250676072,0.00043536572226019155,1.8197210441958858e-13,1.8197210441782668e-13,1.7618987437057837e-24,5.512748138243395e-06,-1.5195196017854495e-11,-3.039039203570899e-09,1.5195196017854495e-11,3.039039203570899e-09,1.5195196017854495e-11,0.0,0.0,-0.00020076006907940314,-0.00020076006907947805,7.491837011874836e-17,6.519037431571389e-14,-0.00020076310811717457,-0.0002007631081186816,1.5070410197548512e-15,1.3113548523710898e-12,1.4321357943632169e-15,1.2461759159667918e-12,0.0006749948711697914,0.0006749948711697913,1.0842021724855044e-19,1.6062376453417216e-16,0.000674986578965423,0.000674986578965423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.616992468053626e-17,1.6527690915732928e-16,True,True,True,True
16792,16793,83.965,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.02394643393421752,0.023945432707123796,0.02394542977182864,0.023945429756633017,3.8863733011355245e-05,-0.0006749863184462164,0.00043532626097383037,-0.00020079632446103074,0.01720051297905418,0.005334538081583482,0.014844604631452124,3.886201735426507e-05,-0.0006749779872296536,0.00043524733842124013,-0.0002008686314541484,0.017200275204585103,0.005334876548746159,0.014845068257132898,3.8862875182810156e-05,-0.000674982152837935,0.000674982152837935,0.00043528679969753525,1.8204578812022457e-13,1.8204578810189954e-13,1.8325024258117884e-23,5.51282706399595e-06,-1.519563111876497e-11,-3.0391262237529934e-09,1.519563111876497e-11,3.0391262237529934e-09,1.519563111876497e-11,0.0,0.0,-0.00020083247777580304,-0.00020083247777554376,-2.592869495499084e-16,2.2563665674928801e-13,-0.00020083551690031065,-0.00020083551690176752,1.4568695642230844e-15,1.2677968496359484e-12,1.7161440899337826e-15,1.4934226949134354e-12,0.0006749863184462164,0.0006749863184462164,0.0,0.0,0.0006749779872296536,0.0006749779872296536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.532191294447195e-17,1.6140534039070347e-16,True,True,True,True
16793,16794,83.97,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.023945429756633017,0.023944428167962828,0.023944425232636353,0.023944425217440304,3.88616721588061e-05,-0.0006749777266733686,0.0004352473649122078,-0.00020086868960235465,0.01720039609611967,0.0053348729266103475,0.014845276219451949,3.885995166537126e-05,-0.0006749693564534539,0.0004351684953616486,-0.00020094090942643415,0.017200157693233156,0.005335210981981138,0.014845739493306797,3.886081191208868e-05,-0.0006749735415634112,0.0006749735415634112,0.0004352079301369282,1.8211948155232963e-13,1.8211948154379193e-13,8.53769642680045e-24,5.512904034902883e-06,-1.5196055449016643e-11,-3.0392110898033287e-09,1.5196055449016643e-11,3.0392110898033287e-09,1.5196055449016643e-11,0.0,0.0,-0.0002009047993328794,-0.00020090479933227484,-6.045782364322294e-16,5.261569968804992e-13,-0.00020090783854273542,-0.00020090783854336463,6.292167308019625e-16,5.47599575233531e-13,1.2337994071261298e-15,1.0737604360973292e-12,0.0006749777266733686,0.0006749777266733685,1.0842021724855044e-19,1.6062784439258472e-16,0.0006749693564534539,0.0006749693564534541,-2.168404344971009e-19,3.212596726412338e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.618081853706848e-17,1.6533362271230905e-16,True,True,True,True
16794,16795,83.97500000000001,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.023944425217440304,0.023943423267629244,0.0239434203322716,0.02394342031707514,3.885960639726262e-05,-0.0006749690958601396,0.0004351685218628212,-0.00020094096760005575,0.017200278570683177,0.00533520735939923,0.014845947432311586,3.885788106507725e-05,-0.0006749606866457392,0.0004350897053346662,-0.00020101310024599574,0.017200039540578655,0.0053355450028372735,0.014846410355084593,3.885874373116994e-05,-0.0006749648912529394,0.0006749648912529394,0.0004351291135987437,1.821931847131782e-13,1.8219318470962258e-13,3.5556296026590456e-24,5.512979051693849e-06,-1.5196469012208013e-11,-3.039293802441603e-09,1.5196469012208013e-11,3.039293802441603e-09,1.519646901220801e-11,3.2311742677852644e-27,2.1262664801866246e-16,-0.0002009770337409178,-0.00020097703374083253,-8.527250086598492e-17,7.421739091462526e-14,-0.00020098007303265275,-0.00020098007303463497,1.9822197269009356e-15,1.7252358598148314e-12,2.0674896151169558e-15,1.7994509767951662e-12,0.0006749690958601396,0.0006749690958601396,0.0,0.0,0.0006749606866457392,0.0006749606866457392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.599357741150099e-17,1.6448144810344087e-16,True,True,True,True
16795,16796,83.98,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.02394342031707514,0.023942418006558837,0.023942415071170176,0.023942415055973314,3.885753572409621e-05,-0.0006749604260154444,0.0004350897318460182,-0.00020101315844532988,0.01720016040386648,0.005335541379810371,0.014846618270644783,3.885580555075756e-05,-0.0006749519778154483,0.0004350109683605899,-0.00020108520390410087,0.01719992074774402,0.005335878611174953,0.014847080843080108,3.885667063742689e-05,-0.0006749562019154464,0.0006749562019154464,0.00043505035010330407,1.8226689760006053e-13,1.8226689756551014e-13,3.4550391087350556e-23,5.513052115109123e-06,-1.5196871811958696e-11,-3.039374362391739e-09,1.5196871811958696e-11,3.039374362391739e-09,1.5196871811958693e-11,3.2311742677852644e-27,2.1262101225612723e-16,-0.0002010491809929793,-0.00020104918099244853,-5.307711735402787e-16,4.61995613412802e-13,-0.00020105222036520543,-0.0002010522203668109,1.605486577016535e-15,1.3974529758792304e-12,2.13627046597719e-15,1.8594596570906044e-12,0.0006749604260154444,0.0006749604260154443,1.0842021724855044e-19,1.6063196162269455e-16,0.0006749519778154483,0.0006749519778154483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58426973207465e-17,1.6379540315607709e-16,True,True,True,True
16796,16797,83.985,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.023942415055973314,0.023941412385187447,0.02394140944976792,0.023941409434570664,3.885546013668225e-05,-0.0006749517171482219,0.00043501099488209576,-0.00020108526212944387,0.017200041596792108,0.005335874987704158,0.014847288735065503,3.8853725119791186e-05,-0.0006749432299715437,0.0004349322844596651,-0.00020115722039208716,0.0171998013158524,0.005336211806854704,0.014847750957907345,3.885459262823672e-05,-0.0006749474735598828,0.0006749474735598828,0.0004349716396708804,1.8234062021045584e-13,1.8234062021309857e-13,-2.64272189781384e-24,5.513123225891993e-06,-1.5197263851938077e-11,-3.039452770387615e-09,1.5197263851938077e-11,3.039452770387615e-09,1.519726385193807e-11,6.462348535570529e-27,4.2523105465109093e-16,-0.0002011212410786556,-0.00020112124107842503,-2.305555919790425e-16,2.006966043518544e-13,-0.0002011242805299851,-0.00020112428053119542,1.2103219901998807e-15,1.0535745913617863e-12,1.4408758376550114e-15,1.2542696771209998e-12,0.0006749517171482219,0.0006749517171482218,1.0842021724855044e-19,1.6063403424861716e-16,0.0006749432299715437,0.0006749432299715436,1.0842021724855044e-19,1.606360541658023e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31786387822199e-17,1.5162426531912634e-16,True,True,True,True
16797,16798,83.99,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.023941409434570664,0.02394040640395096,0.023940403468500713,0.02394040345330307,3.885337963240031e-05,-0.0006749429692674344,0.00043493231099129924,-0.00020115727864373494,0.01719992215058332,0.005336208182941117,0.0148479588261879,3.885163976956066e-05,-0.0006749344431230109,0.00043485365365208636,-0.00020122914970136394,0.017199681246027686,0.005336544589737196,0.014848420700180536,3.8852509700980485e-05,-0.0006749387061952227,0.0006749387061952227,0.00043489298232169283,1.8241435254166292e-13,1.8241435256768458e-13,-2.6021656120433417e-23,5.513192384784883e-06,-1.5197645135829474e-11,-3.039529027165895e-09,1.5197645135829474e-11,3.039529027165895e-09,1.519764513582947e-11,3.2311742677852644e-27,2.1261019315206622e-16,-0.00020119321399031387,-0.00020119321399013503,-1.7883914835148396e-16,1.5569002810013408e-13,-0.0002011962535186651,-0.00020119625351916218,4.970795910302916e-16,4.327371059909607e-13,6.759317840200356e-16,5.884384902181843e-13,0.0006749429692674344,0.0006749429692674345,-1.0842021724855044e-19,1.6063611621323639e-16,0.0006749344431230109,0.000674934443123011,-1.0842021724855044e-19,1.6063814545732137e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31936895501444e-17,1.516962334245045e-16,True,True,True,True
16798,16799,83.995,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.02394040345330307,0.023939400063285297,0.023939397127804476,0.023939397112606467,3.885129420863382e-05,-0.0006749341823820681,0.00043485368019382316,-0.00020122920797961113,0.017199802066364116,0.00533654096538192,0.014848628544626341,3.884954949745253e-05,-0.0006749256172788601,0.0004347750759579969,-0.00020130099182341082,0.017199560539394497,0.0053368769596832425,0.014849090070514097,3.8850421853043175e-05,-0.0006749298998304642,0.0006749298998304642,0.00043481437807591004,1.8248809459124972e-13,1.8248809461232748e-13,-2.1077757542330226e-23,5.513259592542511e-06,-1.519801566738783e-11,-3.039603133477566e-09,1.519801566738783e-11,3.039603133477566e-09,1.5198015667387827e-11,3.2311742677852644e-27,2.1260500966048975e-16,-0.00020126509971893358,-0.00020126509971902287,8.928404890418129e-17,7.77330877732241e-14,-0.0002012681393208371,-0.00020126813932215635,1.3192572034803618e-15,1.1485807067693878e-12,1.2299680736192679e-15,1.0708431953787929e-12,0.0006749341823820681,0.0006749341823820683,-2.168404344971009e-19,3.2127641503027527e-16,0.0006749256172788601,0.0006749256172788601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3744176120234446e-17,1.5421521610210112e-16,True,True,True,True
16799,16800,84.0,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.023939397112606467,0.023938393363626423,0.02393839042811519,0.023938390412916816,3.8849203862770523e-05,-0.0006749253565011327,0.0004347751025098108,-0.0002013010501285514,0.017199681345259222,0.005336873334887377,0.014849297890995384,3.8847454300857956e-05,-0.0006749167524481245,0.0004346965513974886,-0.00020137274674977807,0.017199439197078184,0.005337208916553794,0.01484975906952264,3.884832908181424e-05,-0.0006749210544746286,0.0006749210544746286,0.00043473582695364966,1.8256184635670886e-13,1.8256184641478997e-13,-5.808111476990914e-23,5.513324849927891e-06,-1.5198375450413904e-11,-3.0396750900827808e-09,1.5198375450413904e-11,3.0396750900827808e-09,1.51983754504139e-11,3.2311742677852644e-27,2.1259997677562758e-16,-0.00020133689825549417,-0.0002013368982566028,1.1086238264207404e-15,9.652728450716543e-13,-0.00020133993793025606,-0.00020133993793169288,1.4368118240321026e-15,1.251024381907614e-12,3.2818729740297367e-16,2.857509271682553e-13,0.0006749253565011327,0.0006749253565011326,1.0842021724855044e-19,1.6064030815290384e-16,0.0006749167524481245,0.0006749167524481245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.659656770740888e-17,1.672545285053728e-16,True,True,True,True
16800,16801,84.005,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.023938390412916816,0.023937386305410355,0.023937383369868843,0.023937383354670126,3.884710859220209e-05,-0.0006749164916336611,0.00043469657795935403,-0.00020137280508210497,0.017199559988394092,0.005337205291318442,0.014849966865909787,3.8845354177171916e-05,-0.0006749078486398608,0.00043461807999060225,-0.0002014444144720868,0.017199317220204825,0.005337540460209947,0.01485042769782098,3.8846231384687005e-05,-0.000674912170136761,0.000674912170136761,0.00043465732897497814,1.8263560783559412e-13,1.8263560787342804e-13,-3.783392047569353e-23,5.513388157695155e-06,-1.5198724488708222e-11,-3.0397448977416443e-09,1.5198724488708222e-11,3.0397448977416443e-09,1.5198724488708222e-11,0.0,0.0,-0.0002014086095944445,-0.00020140860959446026,1.5748036555351952e-17,1.37127996867713e-14,-0.00020141164933790145,-0.000201411649339358,1.4565443035713388e-15,1.2683041596695858e-12,1.4407965122750385e-15,1.2545915735451994e-12,0.0006749164916336611,0.000674916491633661,1.0842021724855044e-19,1.6064241812511526e-16,0.0006749078486398608,0.0006749078486398607,1.0842021724855044e-19,1.6064447534141036e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5049356169761176e-17,1.6018679397223297e-16,True,True,True,True
16801,16802,84.01,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.023937383354670126,0.023936378889073143,0.023936375953501506,0.023936375938302452,3.884500839432448e-05,-0.0006749075877887105,0.00043461810656249364,-0.00020144447283189235,0.017199437996894915,0.0053375368345362105,0.014850635469984507,3.88432491237937e-05,-0.0006748989058631496,0.00043453966175732733,-0.0002015159949820286,0.01719919460990122,0.005337871590512942,0.014851095956024112,3.884412875905909e-05,-0.0006749032468259301,0.0006749032468259301,0.00043457888415991046,1.8270937902554935e-13,1.8270937900518235e-13,2.0367000177613336e-23,5.513449516621702e-06,-1.519906278616737e-11,-3.039812557233474e-09,1.519906278616737e-11,3.039812557233474e-09,1.5199062786167367e-11,3.2311742677852644e-27,2.1259036252721768e-16,-0.0002014802337239885,-0.00020148023372425114,2.6264797628461345e-16,2.287218277405646e-13,-0.0002014832735347527,-0.00020148327353680838,2.0556744240868285e-15,1.7901436674584273e-12,1.79301747413334e-15,1.5614140251747021e-12,0.0006749075877887105,0.0006749075877887105,0.0,0.0,0.0006748989058631496,0.0006748989058631496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.539873136388172e-17,1.6178695509058386e-16,True,True,True,True
16802,16803,84.015,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.023936375938302452,0.023935371115050876,0.023935368179449263,0.02393536816424988,3.884290326653762e-05,-0.0006748986449753612,0.00043453968833921897,-0.0002015160533696045,0.01719931537188859,0.005337867964401919,0.014851303703834676,3.8841139138126615e-05,-0.0006748899241270951,0.000434461296717602,-0.00020158748827136643,0.017199071367294896,0.005338202307324152,0.014851763844747236,3.884202120233212e-05,-0.0006748942845512282,0.0006748942845512282,0.0004345004925284105,1.8278315992426523e-13,1.8278315996251887e-13,-3.825364496436904e-23,5.5135089274761305e-06,-1.5199390346687647e-11,-3.0398780693375296e-09,1.5199390346687647e-11,3.0398780693375296e-09,1.5199390346687647e-11,0.0,0.0,-0.0002015517706378811,-0.00020155177063770242,-1.7867651802561113e-16,1.5560905662660408e-13,-0.0002015548105145648,-0.00020155481051577177,1.2069609634651757e-15,1.0511401217424232e-12,1.3856294425360037e-15,1.2067421772578353e-12,0.0006748986449753612,0.0006748986449753612,0.0,0.0,0.0006748899241270951,0.0006748899241270951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.255877791885667e-17,1.4881031692296547e-16,True,True,True,True
16803,16804,84.02,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.02393536816424988,0.02393436298377969,0.023934360048148244,0.02393436003294855,3.884079320624615e-05,-0.0006748896632027173,0.0004344613233094682,-0.00020158754668700283,0.017199192114502757,0.005338198680776945,0.014851971568075639,3.883902421757825e-05,-0.0006748809034408246,0.0004343829848913129,-0.00020165889433193345,0.01719894749351409,0.0053385326105051,0.014852431364605727,3.88399087119122e-05,-0.000674885283321771,0.000674885283321771,0.00043442215410039055,1.8285695052940826e-13,1.8285695055909033e-13,-2.968207169485478e-23,5.513566391044542e-06,-1.5199707174221468e-11,-3.0399414348442936e-09,1.5199707174221468e-11,3.0399414348442936e-09,1.5199707174221464e-11,3.2311742677852644e-27,2.1258134980819234e-16,-0.00020162322032710178,-0.00020162322032661126,-4.905201678867543e-16,4.2722641019638503e-13,-0.00020162626026623554,-0.0002016262602680461,1.810563417942168e-15,1.576939257794006e-12,2.3010910713998758e-15,2.004172187668512e-12,0.0006748896632027173,0.0006748896632027173,0.0,0.0,0.0006748809034408246,0.0006748809034408245,1.0842021724855044e-19,1.6065088920990193e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.797250360046027e-17,1.7355747545612718e-16,True,True,True,True
16804,16805,84.025,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.02393436003294855,0.023933354495695756,0.02393335156003463,0.023933351544834627,3.8838678210858265e-05,-0.0006748806424799065,0.00043438301149312806,-0.0002016589527759202,0.017199068225865772,0.0053385289835228104,0.014852639063322926,3.88369043595605e-05,-0.0006748718438134896,0.0004343047262982954,-0.00020173021315563372,0.017198822989687768,0.0053388624999174475,0.01485309851621515,3.883779128520938e-05,-0.0006748762431466981,0.0006748762431466981,0.00043434386889571174,1.8293075083887066e-13,1.829307508457187e-13,-6.848044720238428e-24,5.513621908104165e-06,-1.5200013272762352e-11,-3.0400026545524703e-09,1.5200013272762352e-11,3.0400026545524703e-09,1.520001327276235e-11,3.2311742677852644e-27,2.125770688355492e-16,-0.00020169458278401775,-0.0002016945827828463,-1.1714533423162754e-15,1.0203755723380742e-12,-0.00020169762278421377,-0.00020169762278550085,1.2870835040118545e-15,1.1210933629300412e-12,2.4585328936455728e-15,2.141465492347616e-12,0.0006748806424799065,0.0006748806424799065,0.0,0.0,0.0006748718438134896,0.0006748718438134896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.534596705520918e-17,1.6155600694231297e-16,True,True,True,True
16805,16806,84.03,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.023933351544834627,0.023932345651235292,0.023932342715544633,0.02393234270034433,3.8836558277786785e-05,-0.0006748715828160801,0.00043430475291003374,-0.0002017302716282596,0.017198943707106694,0.005338858872501174,0.014853306190192235,3.883477956148971e-05,-0.000674862745254265,0.00043422652095833334,-0.00020180144473444197,0.017198697856945607,0.005339191975422998,0.014853765300191262,3.8835668919638244e-05,-0.0006748671640351726,0.0006748671640351726,0.00043426563693418354,1.8300456085035256e-13,1.830045608562853e-13,-5.93273887824135e-24,5.513675479452486e-06,-1.5200308646359334e-11,-3.040061729271867e-09,1.5200308646359334e-11,3.040061729271867e-09,1.520030864635933e-11,3.2311742677852644e-27,2.125729380211744e-16,-0.00020176585799891456,-0.0002017658579983462,-5.683658838712136e-16,4.951045203247283e-13,-0.00020176889805947895,-0.00020176889806007545,5.965009302472124e-16,5.196130086692878e-13,1.1648753262205194e-15,1.0147249439011095e-12,0.0006748715828160801,0.0006748715828160801,0.0,0.0,0.000674862745254265,0.0006748627452542648,2.168404344971009e-19,3.2131042352234585e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6901674835675614e-17,1.6867024404354847e-16,True,True,True,True
16806,16807,84.035,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.02393234270034433,0.023931336450834555,0.023931333515114502,0.02393133349991392,3.883443340444863e-05,-0.0006748624842204129,0.0004342265475799692,-0.00020180150323599505,0.01719881855935531,0.005339188347573841,0.014853972949299462,3.883264982078595e-05,-0.0006748536077723492,0.0004341483688911592,-0.00020187258906040394,0.017198572096417997,0.005339521036883694,0.01485443171714999,3.883354161261729e-05,-0.000674858045996381,0.000674858045996381,0.0004341874582355642,1.8307838056178837e-13,1.8307838057384948e-13,-1.2061115260977511e-23,5.513727105880429e-06,-1.520059329906231e-11,-3.040118659812462e-09,1.520059329906231e-11,3.040118659812462e-09,1.5200593299062307e-11,3.2311742677852644e-27,2.1256895729093602e-16,-0.0002018370459655472,-0.00020183704596512115,-4.2603724367817897e-16,3.7115070338668855e-13,-0.00020184008608231663,-0.00020184008608378098,1.4643505592132344e-15,1.2756977192051054e-12,1.8903752996428643e-15,1.6468375301415154e-12,0.0006748624842204129,0.0006748624842204128,1.0842021724855044e-19,1.6065527390190495e-16,0.0006748536077723492,0.000674853607772349,1.0842021724855044e-19,1.6065738702418588e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.391702131421712e-17,1.550312529534712e-16,True,True,True,True
16807,16808,84.04,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.02393133349991392,0.023930326894929837,0.023930323959180544,0.023930323943979682,3.8832303588265153e-05,-0.0006748533467021032,0.0004341483955226668,-0.0002018726475911713,0.017198692783742125,0.005339517408602756,0.014854639341260693,3.883051513487429e-05,-0.0006748444313769638,0.0004340702701164538,-0.0002019436461256358,0.017198445709236034,0.005339849684161624,0.014855097767707442,3.883140936156972e-05,-0.0006748488890395335,0.0006748488890395335,0.0004341093328195603,1.8315220997108844e-13,1.8315221001535192e-13,-4.426347764115583e-23,5.513776788193768e-06,-1.5200867235001482e-11,-3.0401734470002962e-09,1.5200867235001482e-11,3.0401734470002962e-09,1.520086723500148e-11,3.2311742677852644e-27,2.1256512657022424e-16,-0.0002019081466748951,-0.0002019081466752513,3.562146237701125e-16,3.1034753278273935e-13,-0.00020191118684717568,-0.0002019111868486983,1.5226264259843303e-15,1.3265692173238762e-12,1.1664119027166622e-15,1.0162217721026338e-12,0.0006748533467021032,0.0006748533467021032,0.0,0.0,0.0006748444313769638,0.0006748444313769637,1.0842021724855044e-19,1.6065957161019767e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3943991227650966e-17,1.551578024246655e-16,True,True,True,True
16808,16809,84.045,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.023930323943979682,0.023929316983957474,0.02392931404817908,0.023929314032977954,3.883016882666198e-05,-0.0006748441702703731,0.0004340702967578074,-0.00020194370468590376,0.017198566381398335,0.005339846055450002,0.014855305366692172,3.882837550118352e-05,-0.0006748352160773547,0.00043399222465384643,-0.0002020146159223248,0.01719831869653153,0.005340177917119014,0.014855763452479914,3.882927216392275e-05,-0.0006748396931738639,0.0006748396931738639,0.0004340312607058269,1.8322604907630962e-13,1.8322604907914861e-13,-2.838990491032828e-24,5.513824527191591e-06,-1.52011304583256e-11,-3.04022609166512e-09,1.52011304583256e-11,3.04022609166512e-09,1.52011304583256e-11,0.0,0.0,-0.00020197916012071326,-0.00020197916012088815,1.7488181042191187e-16,1.523754576062139e-13,-0.00020198220034572945,-0.0002019822003469798,1.250356155418908e-15,1.0894420116823693e-12,1.0754830568632075e-15,9.370741447718222e-13,0.0006748441702703731,0.0006748441702703732,-1.0842021724855044e-19,1.606596337716193e-16,0.0006748352160773547,0.0006748352160773546,1.0842021724855044e-19,1.606617655177653e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.475172771181177e-17,1.5885331358596658e-16,True,True,True,True
