step,time,energy,helicity,kurtosis,slope
0,0.0,6.250000000000002e-08,0.0,1.5,-0.35402126428732433
1,0.01,2.5024402417091694e-07,0.0,1.4999999999999991,-0.3732064992799734
2,0.02,5.635968776256323e-07,0.0,1.5,-0.38443469878278835
3,0.03,1.0029217157012068e-06,0.0,1.4999999999999996,-0.39240509652638467
4,0.04,1.5685800336573888e-06,0.0,1.4999999999999993,-0.39859038136932184
5,0.05,2.260931656390291e-06,0.0,1.5,-0.4036465282006351
6,0.060000000000000005,3.0803347281614726e-06,0.0,1.5000000000000004,-0.4079234540028002
7,0.07,4.027145702342687e-06,0.0,1.4999999999999996,-0.4116300280309837
8,0.08,5.101719331176513e-06,0.0,1.5,-0.4149009752371857
9,0.09,6.30440865555316e-06,0.0,1.4999999999999996,-0.41782828487263174
10,0.09999999999999999,7.635564994803634e-06,0.0,1.5,-0.4204775691259259
11,0.10999999999999999,9.09553793650957e-06,0.0,1.4999999999999996,-0.4228972736102869
12,0.11999999999999998,1.0684675326329925e-05,0.0,1.5000000000000004,-0.42512418845823086
13,0.12999999999999998,1.2403323257844828e-05,0.0,1.5000000000000004,-0.42718691122114716
14,0.13999999999999999,1.4251826062416773e-05,0.0,1.4999999999999998,-0.4291081121605761
15,0.15,1.6230526299069472e-05,0.0,1.5,-0.43090606695412625
16,0.16,1.8339764744384546e-05,0.0,1.5000000000000004,-0.43259572392393414
17,0.17,2.0579880382416356e-05,0.0,1.5000000000000002,-0.4341894657540232
18,0.18000000000000002,2.2951210394625175e-05,0.0,1.5,-0.4356976649861798
19,0.19000000000000003,2.545409014982898e-05,0.0,1.4999999999999998,-0.4371290968638967
20,0.20000000000000004,2.8088853194174137e-05,0.0,1.4999999999999991,-0.4384912513449206
21,0.21000000000000005,3.085583124112509e-05,0.0,1.5000000000000007,-0.43979057246321884
22,0.22000000000000006,3.3755354161473536e-05,0.0,1.4999999999999991,-0.4410326444398014
23,0.23000000000000007,3.6787749973367065e-05,0.0,1.4999999999999993,-0.4422223381551199
24,0.24000000000000007,3.9953344832357766e-05,0.0,1.5,-0.4433639277012465
25,0.25000000000000006,4.325246302147083e-05,0.0,1.4999999999999991,-0.4444611840610591
26,0.26000000000000006,4.668542694129351e-05,0.0,1.5,-0.44551745109818225
27,0.2700000000000001,5.025255710008478e-05,0.0,1.4999999999999996,-0.4465357077204122
28,0.2800000000000001,5.395417210390562e-05,0.0,1.4999999999999996,-0.44751861912997914
29,0.2900000000000001,5.779058864677061e-05,0.0,1.4999999999999996,-0.44846857938174756
30,0.3000000000000001,6.176212150082069e-05,0.0,1.4999999999999996,-0.4493877469606496
31,0.3100000000000001,6.586908350651753e-05,0.0,1.4999999999999996,-0.45027807470873077
32,0.3200000000000001,7.011178556285985e-05,0.0,1.4999999999999996,-0.45114133514573407
33,0.3300000000000001,7.449053661762161e-05,0.0,1.5,-0.45197914200859657
34,0.34000000000000014,7.900564365761269e-05,0.0,1.5000000000000004,-0.4527929686679457
35,0.35000000000000014,8.365741169896211e-05,0.0,1.4999999999999998,-0.4535841639495059
36,0.36000000000000015,8.844614377742391e-05,0.0,1.4999999999999996,-0.4543539657874386
37,0.37000000000000016,9.337214093870632e-05,0.0,1.5,-0.45510351305641766
38,0.38000000000000017,9.843570222882415e-05,0.0,1.5,-0.45583385586661684
39,0.3900000000000002,0.00010363712468447472,0.0,1.5,-0.4565459645550266
40,0.4000000000000002,0.00010897670332343757,0.0,1.4999999999999993,-0.45724073756638733
41,0.4100000000000002,0.00011445473113499833,0.0,1.4999999999999996,-0.4579190083843337
42,0.4200000000000002,0.0001200714990703968,0.0,1.4999999999999993,-0.45858155164684433
43,0.4300000000000002,0.00012582729603329964,0.0,1.5000000000000004,-0.4592290885585839
44,0.4400000000000002,0.00013172240887029789,0.0,1.4999999999999991,-0.4598622916949588
45,0.45000000000000023,0.00013775712236142933,0.0,1.5,-0.46048178927810285
46,0.46000000000000024,0.00014393171921072654,0.0,1.4999999999999993,-0.46108816899298294
47,0.47000000000000025,0.00015024648003678998,0.0,1.4999999999999996,-0.4616819814017004
48,0.48000000000000026,0.00015670168336338745,0.0,1.4999999999999991,-0.4622637430057421
49,0.49000000000000027,0.00016329760561007892,0.0,1.5000000000000004,-0.4628339389988286
