step,time,energy,helicity,kurtosis,slope
0,0.0,6.250000000000001e-10,0.0,1.5000000000000004,-0.29033411373357226
1,0.01,2.5023513806380053e-09,0.0,1.5000000000000004,-0.30951885762773007
2,0.02,5.635435102963552e-09,0.0,1.4999999999999993,-0.3207462386350648
3,0.03,1.002743657631882e-08,0.0,1.5,-0.3287154904663683
4,0.04,1.5681344760282953e-08,0.0,1.4999999999999996,-0.33489930195937545
5,0.05,2.2599951296871126e-08,0.0,1.5000000000000002,-0.33995364797705274
6,0.060000000000000005,3.078584967318919e-08,0.0,1.4999999999999996,-0.3442284454701398
7,0.07,4.024143441474005e-08,0.0,1.4999999999999993,-0.3479325636563439
8,0.08,5.0968900309573475e-08,0.0,1.5000000000000004,-0.3512007274444635
9,0.09,6.297024166346624e-08,0.0,1.5000000000000009,-0.354124926036732
10,0.09999999999999999,7.624725158631487e-08,0.0,1.5000000000000002,-0.3567707715670182
11,0.10999999999999999,9.080152130991851e-08,0.0,1.5000000000000002,-0.35918670958800547
12,0.11999999999999998,1.0663443953732486e-07,0.0,1.4999999999999996,-0.3614095301659126
13,0.12999999999999998,1.2374719182390686e-07,0.0,1.4999999999999996,-0.3634678307800234
14,0.13999999999999999,1.421407599903337e-07,0.0,1.499999999999999,-0.36538428161401304
15,0.15,1.618159215675936e-07,0.0,1.5,-0.36717715826179637
16,0.16,1.8277324927422302e-07,0.0,1.4999999999999993,-0.36886140895603015
17,0.17,2.0501311052588926e-07,0.0,1.5000000000000002,-0.37044941628543515
18,0.18000000000000002,2.285356669774709e-07,0.0,1.5000000000000004,-0.3719515526906871
19,0.19000000000000003,2.53340874097774e-07,0.0,1.4999999999999998,-0.3733765933083323
20,0.20000000000000004,2.7942848077701747e-07,0.0,1.4999999999999996,-0.37473202798336147
21,0.21000000000000005,3.067980289672162e-07,0.0,1.5,-0.3760243006311121
22,0.22000000000000006,3.3544885335558477e-07,0.0,1.5000000000000004,-0.37725899534814045
