run,saved_index,step,total_energy,peak_energy,residual_energy,midrange_energy_k9_41,high_k_energy_kge40,residual_fraction,midrange_fraction,high_k_fraction,masked_slope,masked_r_squared,compensated_cv,total_energy_change_from_start_pct,peak_energy_change_from_start_pct,residual_energy_change_from_start_pct,midrange_energy_k9_41_change_from_start_pct,high_k_energy_kge40_change_from_start_pct,total_energy_std,peak_energy_std,residual_energy_std,midrange_energy_k9_41_std,high_k_energy_kge40_std,residual_fraction_std,midrange_fraction_std,high_k_fraction_std,masked_slope_std,masked_r_squared_std,compensated_cv_std,total_energy_window_pct_change,peak_energy_window_pct_change,residual_energy_window_pct_change,midrange_energy_k9_41_window_pct_change,high_k_energy_kge40_window_pct_change
nu_5e-05_f_0.01_m_2,38,38000,0.000559824511609259,0.0005598245103465419,1.2627171300096853e-12,3.5388327866525807e-13,4.578727988664759e-15,2.2555588471464155e-09,6.321325188995265e-10,8.17886300745005e-12,-2.9266859304286426,0.9610252444389292,0.23959330518886518,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
nu_5e-05_f_0.01_m_2,39,39000,0.0005895580657750304,0.0005895580645236969,1.2513335102231113e-12,3.477035210071104e-13,4.337605919195981e-15,2.12249408983679e-09,5.897697634753261e-10,7.357385423085991e-12,-2.959348498704993,0.963269901488695,0.23671308981295178,5.311227634584991,5.311227648598196,-0.9015178075937471,-1.7462700361135608,-5.266136579104657,,,,,,,,,,,,,,,,
nu_5e-05_f_0.01_m_2,40,40000,0.0006200547536749909,0.0006200547524350252,1.2399658767302743e-12,3.4131510513179424e-13,4.16330190224995e-15,1.9997683581669907e-09,5.50459621684795e-10,6.714410102615219e-12,-2.987436850687451,0.9657716810437502,0.23573749683199846,10.758771868097632,10.758771896428685,-1.801769591835389,-3.5515025125988493,-9.072958416469612,,,,,,,,,,,,,,,,
nu_5e-05_f_0.01_m_2,41,41000,0.0006513141151271912,0.0006513141138985822,1.2286090527667554e-12,3.3463565583015196e-13,4.037839602934456e-15,1.886354102009332e-09,5.137853580292867e-10,6.199527246766227e-12,-3.0156145447178067,0.9671792218559981,0.2394699650856982,16.342550499430295,16.342550542384526,-2.7011653229625816,-5.438974937641131,-11.81307094610867,,,,,,,,,,,,,,,,
nu_5e-05_f_0.01_m_2,42,42000,0.0006833356901647116,0.0006833356889474534,1.2172580485476466e-12,3.27615670410253e-13,3.928914091555528e-15,1.7813470978725524e-09,4.794359128692435e-10,5.749610547355576e-12,-3.0478889178707114,0.967045919686855,0.24839246834362194,22.062481365885564,22.062481423768986,-3.6001001635013874,-7.42267573480121,-14.192017929825269,,,,,,,,,,,,,,,,
nu_5e-05_f_0.01_m_2,43,43000,0.0007161190190355757,0.0007161190178296681,1.2059075312746155e-12,3.202657906517887e-13,3.802008405525862e-15,1.6839484767471422e-09,4.4722424923597565e-10,5.309185071842065e-12,-3.0845679235267984,0.9658554112040199,0.2596733639235396,27.91848234316073,27.918482416280217,-4.49899644068613,-9.499597760104539,-16.96365420836897,,,,,,,,,,,,,,,,
nu_5e-05_f_0.01_m_2,summary,38000:43000,0.0006367010258977931,0.0006367010246634947,1.234298524925348e-12,3.3756983694939266e-13,4.141399651687756e-15,1.9549118286298703e-09,5.354679040323589e-10,6.584830233185855e-12,-3.0035904443227337,0.9650245632863745,0.2432632815311125,,,,,,5.339336325698583e-05,5.33933632763849e-05,1.940241894117702e-14,1.1474405108441333e-14,2.5861615612270024e-16,1.9524794832980384e-10,6.313233554903277e-11,9.684948667936165e-13,0.052910110067137806,0.002200390788126244,0.008396425671812714,27.91848234316073,27.918482416280217,-4.49899644068613,-9.499597760104539,-16.96365420836897
