phase_bin,phase_center,mean_energy,std_energy,mean_helicity,std_helicity,mean_kurtosis,std_kurtosis,mean_slope,std_slope,n_samples
0,0.09817477042468103,1.0881491059392112e+80,9.861182074288725e+80,0.0,0.0,1.5,2.7882515480811716e-15,-1.4566345271862244,0.3699407140864794,3140
1,0.2945243112740431,1.1485487393554197e+80,1.0354704488283533e+81,0.0,0.0,1.5,2.7493916252678053e-15,-1.4588737152997038,0.372283826222326,3146
2,0.4908738521234052,1.2387801600058187e+80,1.1081145495876754e+81,0.0,0.0,1.5,2.8043264765352923e-15,-1.4620781214097254,0.3755188652956324,3147
3,0.6872233929727672,1.2633992386743636e+80,1.1447513657787776e+81,0.0,0.0,1.5,2.8549006939065226e-15,-1.4624514515768774,0.3713384889804901,3139
4,0.8835729338221293,1.3331017495458107e+80,1.2018536259164364e+81,0.0,0.0,1.5,2.9120177303117578e-15,-1.463919467139225,0.37252027578473934,3146
5,1.0799224746714913,1.4373751401622815e+80,1.285968698986571e+81,0.0,0.0,1.5,2.9606755527394384e-15,-1.4601909724025945,0.3702233674885108,3148
6,1.2762720155208536,1.4732949845880113e+80,1.3282443893535364e+81,0.0,0.0,1.5,2.9756959177861413e-15,-1.4618217867366807,0.36948894736212107,3146
7,1.4726215563702154,6.551876258339312e+79,7.691277136233479e+80,0.0,0.0,1.5,2.9622925440561518e-15,-1.4637223761748601,0.3678004309036151,3121
8,1.6689710972195777,3.340138478811776e+79,2.9991547560803986e+80,0.0,0.0,1.5,2.957854961928126e-15,-1.4578898278109695,0.36881815523038664,3121
9,1.8653206380689396,3.6036890401059343e+79,3.210063541716318e+80,0.0,0.0,1.5,2.9844529400307424e-15,-1.4598424432784594,0.3712113184582567,3121
10,2.061670178918302,3.696091365782923e+79,3.31665560608565e+80,0.0,0.0,1.5,3.008278543670147e-15,-1.4592032551827816,0.3667342761259728,3117
11,2.2580197197676637,3.8539239761642525e+79,3.4797836783239963e+80,0.0,0.0,1.5,3.0246049591617503e-15,-1.4592458128518624,0.36792510355760755,3119
12,2.454369260617026,4.182742969079741e+79,3.7258682866317605e+80,0.0,0.0,1.5,3.051213631228716e-15,-1.457071434624743,0.36666164046791877,3121
13,2.650718801466388,4.284545444213857e+79,3.84715032869771e+80,0.0,0.0,1.5,3.1054390829813854e-15,-1.4577099689730844,0.36639648156965404,3121
14,2.84706834231575,4.480318001129269e+79,4.0421300467947074e+80,0.0,0.0,1.5,3.164694441510693e-15,-1.4629730931065956,0.36568747316781536,3114
15,3.043417883165112,4.85328635812061e+79,4.3238705017389735e+80,0.0,0.0,1.5,3.149758348759712e-15,-1.4593221736359498,0.36687533784457516,3122
16,3.2397674240144743,4.973001869207154e+79,4.465324507544116e+80,0.0,0.0,1.5,3.1734878644857418e-15,-1.4588594814974682,0.3656590488422506,3121
17,3.436116964863836,5.370553832911113e+79,4.781608065087588e+80,0.0,0.0,1.5,3.1387091469506647e-15,-1.461565952264065,0.36592351861087896,3118
18,3.6324665057131984,5.465116312845693e+79,4.934282395020192e+80,0.0,0.0,1.5000000000000002,3.1352445838927836e-15,-1.461812201386374,0.3643806133644839,3117
19,3.8288160465625602,5.7720819893592074e+79,5.182829173307519e+80,0.0,0.0,1.5,3.0702151659896135e-15,-1.4611721952990218,0.3660523920787912,3121
20,4.025165587411922,6.227522821462875e+79,5.547299931238425e+80,0.0,0.0,1.5,3.0026301649272868e-15,-1.4624271639522628,0.365916264620958,3121
21,4.221515128261284,6.347343297338974e+79,5.728956647113272e+80,0.0,0.0,1.5,2.9508251047329986e-15,-1.4650932795929557,0.3636399119911366,3115
22,4.417864669110647,6.699561224415278e+79,6.015625111748303e+80,0.0,0.0,1.5,2.918598289697477e-15,-1.4658294611032843,0.36745505648704674,3121
23,4.614214209960009,7.228183954376864e+79,6.438660363459659e+80,0.0,0.0,1.5,2.942086820363367e-15,-1.465388233735146,0.36577683511817977,3121
24,4.81056375080937,7.408856205572846e+79,6.650352193485603e+80,0.0,0.0,1.5,2.977878686023614e-15,-1.4698262895214569,0.3667578106853691,3119
25,5.006913291658733,7.737452903049272e+79,6.982976694508099e+80,0.0,0.0,1.5000000000000002,3.0086323738156414e-15,-1.473632877240264,0.3677114358650206,3116
26,5.203262832508095,8.386947713280518e+79,7.472065965446909e+80,0.0,0.0,1.5,2.9862233518925507e-15,-1.4667099992911485,0.3663864117255889,3122
27,5.399612373357457,8.593827682411438e+79,7.71651215365436e+80,0.0,0.0,1.5,2.96931025119934e-15,-1.4676062486591057,0.36743762539557,3121
28,5.595961914206819,8.986503087768202e+79,8.107597303924766e+80,0.0,0.0,1.5,2.910377261717124e-15,-1.4689341670474583,0.36450620603802314,3114
29,5.792311455056181,9.737712194225345e+79,8.674076632730308e+80,0.0,0.0,1.5,2.8587455007678017e-15,-1.4677790410288856,0.36632106562792555,3121
30,5.988660995905543,9.974715330885661e+79,8.956429535764653e+80,0.0,0.0,1.5,2.837933413554683e-15,-1.4603176105187345,0.36046102000403096,3121
31,6.1850105367549055,1.0758314017138815e+80,9.584754163399212e+80,0.0,0.0,1.5,2.814718747672382e-15,-1.4603940274354141,0.36117186352911157,3122
