step,time,energy,helicity,kurtosis,slope
0,0.0,2.500000000000001e-11,0.0,1.4999999999999998,-0.2458187060807936
1,0.01,1.0009808825803728e-10,0.0,1.4999999999999996,-0.26500400699743293
2,0.02,2.2544162539537026e-10,0.0,1.4999999999999996,-0.27623231666675274
3,0.03,4.0117827678455937e-10,0.0,1.5,-0.2842028686821336
4,0.04,6.274560130990546e-10,0.0,1.4999999999999993,-0.2903883518854336
5,0.05,9.04423110863741e-10,0.0,1.5,-0.29544474116181463
6,0.060000000000000005,1.2322281530064457e-09,0.0,1.4999999999999993,-0.2997219534926679
7,0.07,1.6110200294104035e-09,0.0,1.5,-0.30342885813298454
8,0.08,2.0409479374676916e-09,0.0,1.4999999999999998,-0.3067001800349675
9,0.09,2.522161382633625e-09,0.0,1.4999999999999993,-0.3096279084502375
10,0.09999999999999999,3.054810178982118e-09,0.0,1.5,-0.31227765556793236
11,0.10999999999999999,3.6390444497620227e-09,0.0,1.5,-0.31469786700189584
12,0.11999999999999998,4.2750146279544264e-09,0.0,1.4999999999999998,-0.3169253328853513
13,0.12999999999999998,4.962871456830932e-09,0.0,1.4999999999999991,-0.3189886507704714
14,0.13999999999999999,5.7027659905129015e-09,0.0,1.5,-0.3209104909196669
15,0.15,6.494849594531694e-09,0.0,1.4999999999999998,-0.32270912901146437
16,0.16,7.339273946389851e-09,0.0,1.4999999999999998,-0.3243995133689982
17,0.17,8.236191036123296e-09,0.0,1.5000000000000004,-0.32599402667734756
18,0.18000000000000002,9.185753166864487e-09,0.0,1.4999999999999996,-0.32750304147943
19,0.19000000000000003,1.0188112955406569e-08,0.0,1.5,-0.3289353330199267
20,0.20000000000000004,1.1243423332768496e-08,0.0,1.5,-0.3302983912578489
21,0.21000000000000005,1.2351837544761171e-08,0.0,1.4999999999999991,-0.3315986602284825
22,0.22000000000000006,1.3513509152554517e-08,0.0,1.5,-0.3328417241542213
23,0.23000000000000007,1.4728592033245604e-08,0.0,1.4999999999999991,-0.33403245391698194
24,0.24000000000000007,1.599724038042772e-08,0.0,1.5000000000000002,-0.335175123610339
25,0.25000000000000006,1.731960870476046e-08,0.0,1.4999999999999991,-0.3362735042187687
26,0.26000000000000006,1.8695851834540792e-08,0.0,1.4999999999999991,-0.3373309396075262
27,0.2700000000000001,2.0126124916275142e-08,0.0,1.4999999999999993,-0.33835040868613864
28,0.2800000000000001,2.161058341525246e-08,0.0,1.4999999999999998,-0.3393345766585997
29,0.2900000000000001,2.3149383116118288e-08,0.0,1.5,-0.34028583758161957
30,0.3000000000000001,2.474268012344986e-08,0.0,1.5000000000000004,-0.34120634994203336
31,0.3100000000000001,2.6390630862332145e-08,0.0,1.4999999999999998,-0.3420980665838695
32,0.3200000000000001,2.809339207893496e-08,0.0,1.5000000000000002,-0.3429627600288928
33,0.3300000000000001,2.9851120841091056e-08,0.0,1.5,-0.34380204401615444
34,0.34000000000000014,3.166397453887522e-08,0.0,1.4999999999999991,-0.34461739191842977
35,0.35000000000000014,3.3532110885184384e-08,0.0,1.4999999999999998,-0.3454101525636939
36,0.36000000000000015,3.5455687916318786e-08,0.0,1.4999999999999991,-0.3461815638883894
