loop_index,completed_steps,physical_time,energy,enstrophy,forcing_rms,energy_injection_rate,enstrophy_injection_rate,viscous_energy_dissipation_rate,viscous_enstrophy_dissipation_rate,continuous_energy_rhs,continuous_enstrophy_rhs,stage1_advection_rms,stage2_advection_rms,mask_removal_rms,vorticity_rms,maximum_absolute_vorticity,forcing_sha256,forcing_identity_matches,interval_duration,observed_energy_rate,mean_continuous_energy_rhs,energy_budget_residual,mean_energy_injection_rate,mean_viscous_energy_dissipation_rate,normalized_energy_budget_residual,observed_enstrophy_rate,mean_continuous_enstrophy_rhs,enstrophy_budget_residual,mean_enstrophy_injection_rate,mean_viscous_enstrophy_dissipation_rate,normalized_enstrophy_budget_residual,stationarity_window_member,subwindow_id,residual_interval_fully_inside_window
18000,18001,90.005,0.00307454809701202,0.022592832763281653,0.005,4.251354902553855e-05,0.0003798180345835748,4.5185665526563305e-05,0.0006407161753297401,-2.6721165010247535e-06,-0.00026089814074616534,0.016930261532323552,0.016930103812890528,4.628697488318586e-06,0.21256920173572488,0.6380624668003003,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,-2.6392406617314554e-06,-2.6493069101420297e-06,1.0066248410574318e-08,4.265087284562106e-05,4.530017975576309e-05,0.00022221210743195098,-0.00022902845839956054,-0.00026211105532522073,3.308259692566019e-05,0.0003807079285805824,0.0006428189839058032,0.051464872310784185,True,2,True
18100,18101,90.505,0.0030731950404244797,0.02247930490854917,0.005,4.228453202470477e-05,0.00037843633369745856,4.495860981709834e-05,0.0006363817132205615,-2.674077792393568e-06,-0.0002579453795231029,0.016924457823168967,0.016924357561294023,4.517266312035423e-06,0.21203445431603407,0.6385882781572721,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,-2.7061131750803075e-06,-2.673097146709161e-06,-3.30160283711466e-08,4.239904052512166e-05,4.507213767183082e-05,0.0007325152539144145,-0.00022705570946496972,-0.00025942176013463413,3.236605066966441e-05,0.0003791271841405167,0.0006385489442751508,0.05068687523460672,True,3,True
18200,18201,91.005,0.0030718309128854654,0.022367008067538302,0.005,4.209887579010328e-05,0.0003774176740093921,4.473401613507661e-05,0.0006319485374092179,-2.635140344973325e-06,-0.00025453086339982585,0.016923980132983515,0.016923938253836528,4.405666138575736e-06,0.2115041752190169,0.6402119665813577,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,-2.7282550780285963e-06,-2.6546090686834466e-06,-7.364600934514978e-08,4.219170390740403e-05,4.4846312976087474e-05,0.001642186491103931,-0.00022459368202173285,-0.00025623812146146436,3.164443943973151e-05,0.0003779270038534253,0.0006341651253148897,0.04989936875513095,True,3,True
18300,18301,91.505,0.003070476969582599,0.022256158895927997,0.005,4.195418813271567e-05,0.0003767262499124421,4.451231779185599e-05,0.000627446375720947,-2.5581296591403223e-06,-0.0002507201258085049,0.016928827056250588,0.016928842703219604,4.293693374168875e-06,0.21097942504390327,0.6418168255718795,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,-2.7078866057326373e-06,-2.5966350020568236e-06,-1.1125160367581369e-07,4.202653196140947e-05,4.4623166963466296e-05,0.0024931355447473545,-0.000221698343220611,-0.0002526254946041654,3.0927151383554384e-05,0.0003770719619609171,0.0006296974565650824,0.04911430252911925,True,3,True
18400,18401,92.005,0.0030691532767100904,0.022146946226478163,0.005,4.1847991465514446e-05,0.00037632623224153987,4.429389245295633e-05,0.0006229041321922913,-2.445900987441882e-06,-0.0002465778999507514,0.016938821906250807,0.016938892434665415,4.181337784434288e-06,0.2104611423825223,0.6434010114888093,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,-2.6473857450172444e-06,-2.502015323291102e-06,-1.4537042172614237e-07,4.190108979911506e-05,4.4403105122406156e-05,0.0032738796380433156,-0.00021842533889966653,-0.0002486490128796281,3.0223673979961588e-05,0.000376526241076991,0.0006251752539566191,0.048344322313913606,True,3,True
18500,18501,92.505,0.0030678786364447107,0.022039531646355144,0.005,4.177775712855911e-05,0.0003761824730701607,4.407906329271029e-05,0.0006183495270506705,-2.301306164151178e-06,-0.0002421670539805098,0.016953619942570216,0.01695374093239364,4.069357479817486e-06,0.2099501447789696,0.6449623517762663,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,-2.5492805307593402e-06,-2.37360357579653e-06,-1.756769549628104e-07,4.181287429703678e-05,4.4186477872833305e-05,0.0039758080621044465,-0.00021482916024603838,-0.0002443724769656306,2.9543316719592215e-05,0.0003762543526558503,0.0006206268296214809,0.047602384089019525,True,3,True
18600,18601,93.005,0.003066670515527658,0.02193405042257386,0.005,4.17409367995446e-05,0.000376261164220075,4.3868100845147724e-05,0.0006138088181112446,-2.127164045603126e-06,-0.00023754765389116963,0.016972717145867018,0.01697288245287654,3.9595973059395e-06,0.20944713138438473,0.6464982833469839,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,-2.416241834105569e-06,-2.214235104877152e-06,-2.0200672922841693e-07,4.1759346964051854e-05,4.3973582068929006e-05,0.004593820192127388,-0.00021096244756256544,-0.0002398573539358397,2.889490637327427e-05,0.0003762218186451179,0.0006160791725809576,0.04690128746314217,True,3,True
18700,18701,93.505,0.0030655449777456565,0.02183061269496057,0.005,4.17349909190944e-05,0.00037653043660190337,4.3661225389921144e-05,0.0006093066167883515,-1.9262344708267416e-06,-0.00023277618018644814,0.016995459402848245,0.016995661280470028,3.85475005380854e-06,0.20895268696506666,0.6480057943315616,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,-2.2510755640029606e-06,-2.026699258214934e-06,-2.2437630578802677e-07,4.1737963859319504e-05,4.376466311753443e-05,0.005126882964583584,-0.00020687545522658085,-0.00023516191703880888,2.8286461812228032e-05,0.0003763958004109892,0.0006115577174497981,0.04625313523992938,True,3,True
18800,18801,94.005,0.003064516621405667,0.021729304851470725,0.005,4.175741423761566e-05,0.0003769608890484129,4.345860970294145e-05,0.0006048657994776495,-1.7011954653257925e-06,-0.00022790491042923658,0.017021053174248475,0.01702128249958375,3.75746083514094e-06,0.20846728688919383,0.6494813803960722,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,-2.0567126799786797e-06,-1.813714968076267e-06,-2.429977119024127e-07,4.174620257835503e-05,4.35599175464313e-05,0.005578470428540116,-0.00020261568697969162,-0.00023034054530784236,2.7724858328150736e-05,0.0003767456628251581,0.0006070862081330005,0.045668733627492936,True,3,True
18900,18901,94.505,0.0030635985239038984,0.0216301910037004,0.005,4.180575867013145e-05,0.0003775260361930848,4.3260382007400806e-05,0.000600507497916227,-1.4546233372693572e-06,-0.00022298146172314222,0.017048581238666885,0.017048827861167543,3.6690311216541297e-06,0.20799130272057242,0.6509210288716231,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,-1.8361950035374747e-06,-1.5779094012975748e-06,-2.5828560223989985e-07,4.178158645387355e-05,4.335949585517113e-05,0.005956840529295413,-0.00019822769554064812,-0.0002254431860761894,2.721549053554128e-05,0.00037724346262074887,0.0006026866486969382,0.045156949460193906,True,3,True
19000,19001,95.005,0.0030628021965676882,0.021533314491779018,0.005,4.187765361756396e-05,0.000378202665233344,4.306662898355804e-05,0.0005962511329113089,-1.1889753659940765e-06,-0.00021804846767796491,0.017077028475373988,0.01707728167736024,3.5883270091804134e-06,0.20752500809193583,0.652320241908022,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,-1.5926546724203544e-06,-1.3217993516317168e-06,-2.708553207886376e-07,4.184170614384771e-05,4.3163505495479425e-05,0.006275100172691133,-0.00019375302384276594,-0.00022051496470055357,2.676194085778763e-05,0.00037786435071321444,0.000598379315413768,0.0447240407019789,True,3,True
19100,19101,95.505,0.0030621375538973697,0.021438699369297654,0.005,4.197082378462423e-05,0.00037897109133910504,4.2877398738595307e-05,0.0005921144403109707,-9.065749539710784e-07,-0.00021314334897186562,0.017105321669447924,0.017105570694981077,3.511582895822033e-06,0.20706858462498676,0.6536741039590785,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,-1.3292853406369695e-06,-1.0477751599825774e-06,-2.815101806543921e-07,4.1924238701094095e-05,4.297201386107667e-05,0.00655101205087759,-0.00018923024496272922,-0.00021559590832491527,2.6365663362186046e-05,0.00037858687828622455,0.0005941827866111398,0.04437298413264357,True,4,True
19200,19201,96.005,0.003061612901910948,0.021346351851653508,0.005,4.2083104319461066e-05,0.0003798153014187933,4.2692703703307015e-05,0.000588113433334123,-6.095993838459488e-07,-0.00020829813191532967,0.01713238369454088,0.017132618282638085,3.4334502350211706e-06,0.20662212781623127,0.6549773913091534,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,-1.0493039728437861e-06,-7.580871689085136e-07,-2.9121680393527253e-07,4.2026964052042644e-05,4.2785051220951164e-05,0.006806508245867619,-0.00018469503528829173,-0.00021072074044359765,2.6025705155305914e-05,0.00037939319637894913,0.0005901139368225468,0.044102847825354966,True,4,True
19300,19301,96.505,0.003061234950250927,0.0212562617526584,0.005,4.2212452855998335e-05,0.000380722976425205,4.25125235053168e-05,0.0005842622561851614,-3.000706493184679e-07,-0.0002035392797599564,0.017157197215527373,0.017157408076940578,3.349009733227839e-06,0.20618565300552993,0.6562247151836798,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,-7.559033200418841e-07,-4.5483501658220835e-07,-3.0106830345967575e-07,4.2147778587729704e-05,4.260261360431191e-05,0.007066897497321712,-0.0001801801979902165,-0.00020591870583764303,2.5738507847426523e-05,0.00038026913892199915,0.0005861878447596422,0.043908293352586024,True,4,True
19400,19401,97.005,0.003061008851858362,0.021168403976158413,0.005,4.235695780260884e-05,0.0003816853838605327,4.233680795231683e-05,0.0005805729094573863,2.0149850292008908e-08,-0.00019888752559685355,0.017178868588692133,0.01717904779088139,3.255941676278497e-06,0.2057591017484204,0.6574106874923304,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,-4.5219678512960215e-07,-1.399603995132295e-07,-3.1223638561637265e-07,4.2284705329303586e-05,4.242466572881681e-05,0.007359784225813879,-0.0001757155529999721,-0.00020121340267840497,2.5497849678432868e-05,0.00038120418014286883,0.0005824175828212739,0.043779326776021074,True,4,True
19500,19501,97.505,0.003060938272290214,0.021082740158892842,0.005,4.251484203849871e-05,0.0003826971350044919,4.216548031778569e-05,0.0005770548609836025,3.493617207130201e-07,-0.00019435772597911058,0.017196681295888763,0.017196822553656066,3.155927485654915e-06,0.20534234906074705,0.6585300991760059,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,-1.4115913629653143e-07,1.847557855025145e-07,-3.2591492179904593e-07,4.2435899920553776e-05,4.225114413505126e-05,0.007680169912955928,-0.0001713276345311418,-0.00019662262578798206,2.529499125684026e-05,0.0003821912594325123,0.0005788138852204944,0.043701424417633555,True,4,True
19600,19601,98.005,0.0030610254882744354,0.020999220565413007,0.005,4.2684461094610884e-05,0.00038375580581717525,4.1998441130826014e-05,0.000573714585651733,6.860199637848704e-07,-0.00018995877983455771,0.017210130839268863,0.0172102297306804,3.054607556176276e-06,0.20493521203254947,0.6595781024624283,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,1.7443196844314085e-07,5.176908422489453e-07,-3.432588738058044e-07,4.2599651566554796e-05,4.208196072430585e-05,0.008057785948542798,-0.00016703918695967074,-0.00019215825290683415,2.5119065947163408e-05,0.00038322647041083357,0.0005753847233176677,0.04365612246763679,True,4,True
19700,19701,98.505,0.003061271512179672,0.020917786309508038,0.005,4.286429493984336e-05,0.0003848614263614436,4.1835572619016075e-05,0.0005705550946992522,1.0287223208272874e-06,-0.00018569366833780856,0.01721893843753154,0.017218992564344275,2.9599013115566506e-06,0.2045374601852093,0.6605503859649415,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,4.920478104729689e-07,8.573711423060789e-07,-3.6532333183311e-07,4.277437801722712e-05,4.191700687492104e-05,0.008540704710796222,-0.00016286851180993822,-0.00018782622408618314,2.4957712276244914e-05,0.00038430861608930943,0.0005721348401754925,0.043622080886718186,True,4,True
19800,19801,99.005,0.0030616762361668254,0.02083837192293251,0.005,4.305293268022062e-05,0.00038601585055839625,4.167674384586502e-05,0.0005675755153118838,1.3761888343555976e-06,-0.00018155966475348758,0.0172230467426303,0.01722305583247835,2.8791605451971052e-06,0.20414882768672715,0.661443323138414,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True,0.5,8.094479743070079e-07,1.2024555775914425e-06,-3.9300760328443455e-07,4.2958613810031995e-05,4.175615823244055e-05,0.00914851687306206,-0.0001588287731510568,-0.00018362666654564807,2.4797893394591257e-05,0.0003854386384599199,0.000569065305005568,0.04357653361831402,True,4,True
